dn,dist,play_type,result,gain/loss,odk,off,def,td,xp,2pt,fg,sm_score,opponent_score,differential,yard_ln,hash,series,off_str,off_form,off_play,play_direction,ret_yards,team,opp_team,home,away,play_#,qtr,personnel,motion,motion_dir,passer_jersey,passer_name,receiver_jersey,receiver_name,rusher_jersey,rusher_name,backfield,eff,opp_rusher,opp_passer,opp_receiver,comment,tempo,protection,def_call,fs_jersey,fs_name,fs_grd,rb*_jersey,rb*_name,rb*_grade,play_category,km_notes,ball_carrier_jersey,ball_carrier_name,bs,stud_grd,concept,2_min_o,rpo,def_front,blitz,game,game_id,play_id,game_seconds_remaining,score_differential,yardline_100,play_type_encoded
1,10,Run,Rush,2.0,O,SMHS,INGLEWOOD,,,,,45,14,31,-43,M,7,L,TREY,OHIO,L,,SMHS,Inglewood High School,SMHS,Inglewood High School,82,2,BASE,BLAST,L,,,,,22.0,"Jaion ""Duce"" Smith",STR,N,,,,,,,,,,,,,,RUN,,22.0,"Jaion ""Duce"" Smith",,,,,,,,Inglewood High School,1,17,,31,143,0.0
2,8,Pass,Complete,3.0,O,SMHS,INGLEWOOD,,,,,45,14,31,-45,M,7,R,TREO,72,R,,SMHS,Inglewood High School,SMHS,Inglewood High School,83,2,BASE,BASH,R,1.0,John Gazzaniga,22.0,"Jaion ""Duce"" Smith",,,WK,N,,,,,,72,,,,,,,,SCREEN,,22.0,"Jaion ""Duce"" Smith",,,,,,,,Inglewood High School,1,18,,31,145,1.0
3,5,,Timeout,0.0,O,SMHS,INGLEWOOD,,,,,45,14,31,-48,M,7,,TREY,DRAGON,,,SMHS,Inglewood High School,SMHS,Inglewood High School,84,2,BASE,,,,,,,,,,N,,,,,,,,,,,,,,,,,,,,,,,,,Inglewood High School,1,19,,31,148,
3,5,Pass,Complete,18.0,O,SMHS,INGLEWOOD,,,,,45,14,31,-48,M,7,L,TRIPLE,HOOK SWITCH,R,,SMHS,Inglewood High School,SMHS,Inglewood High School,85,2,1,,,1.0,John Gazzaniga,4.0,Trent Mosley,,,EMPTY,Y,,,,,5.0,SCAT,,,,,,,,DROPBACK,,4.0,Trent Mosley,,,,,,,,Inglewood High School,1,20,,31,148,1.0
1,10,Pass,Incomplete,0.0,O,SMHS,INGLEWOOD,,,,,45,14,31,34,R,7,L,TRIPLE,STREAK SWITCH,R,,SMHS,Inglewood High School,SMHS,Inglewood High School,86,2,1,,,1.0,John Gazzaniga,2.0,Jonah Smith,,,EMPTY,N,,,,,4.0,THOR,,,,,,,,DROPBACK,,,,,,,,,,,Inglewood High School,1,21,,31,66,1.0
2,10,Pass,Incomplete,0.0,O,SMHS,INGLEWOOD,,,,,45,14,31,34,R,7,L,TRIPLE,STREAK SWITCH,L,,SMHS,Inglewood High School,SMHS,Inglewood High School,87,2,1,,,1.0,John Gazzaniga,2.0,Jonah Smith,,,EMPTY,N,,,,,,THOR,,,,,,,,DROPBACK,,,,,,,,,,,Inglewood High School,1,22,,31,66,1.0
3,10,Pass,Incomplete,0.0,O,SMHS,INGLEWOOD,,,,,45,14,31,34,R,7,L,NUB,CAPTAIN,L,,SMHS,Inglewood High School,SMHS,Inglewood High School,88,2,BASE,X OVER,R,1.0,John Gazzaniga,4.0,Trent Mosley,,,WK,N,,,,,,SCAT,,,,,,,,DROPBACK,,,,,,,,,,,Inglewood High School,1,23,,31,66,1.0
4,10,Pass,Incomplete,0.0,O,SMHS,INGLEWOOD,,,,,45,14,31,34,R,7,L,NUB,SPECIAL,L,,SMHS,Inglewood High School,SMHS,Inglewood High School,89,2,PONY,BOY,,1.0,John Gazzaniga,,,,,WK,N,,,,,,THOR,,,,,,,,DROPBACK,,,,,,,,,,,Inglewood High School,1,24,,31,66,1.0
1,10,Pass,Complete,1.0,O,SMHS,INGLEWOOD,,,,,45,14,31,-38,L,8,R,TRIPLE,ICE,R,,SMHS,Inglewood High School,SMHS,Inglewood High School,95,3,BASE,,,1.0,John Gazzaniga,,,,,EMPTY,N,,,,,,,,,,,,,,QUICK,,,,,,,,,,,Inglewood High School,1,25,,31,138,1.0
2,9,Run,Rush,0.0,O,SMHS,INGLEWOOD,,,,,45,14,31,-39,R,8,L,NUB,RENO,R,,SMHS,Inglewood High School,SMHS,Inglewood High School,96,3,BASE,X OVER,R,,,,,,,WK,N,,,,,,,,,,,,,,RPO,,,,,,,,,,,Inglewood High School,1,26,,31,139,0.0
3,9,Pass,Complete,9.0,O,SMHS,INGLEWOOD,,,,,45,14,31,-39,R,8,L,EMPTY,CHAPPELLE,L,,SMHS,Inglewood High School,SMHS,Inglewood High School,97,3,BASE,,,1.0,John Gazzaniga,4.0,Trent Mosley,,,EMPTY,Y,,,,,,SCAT,,,,,,,,QUICK,,4.0,Trent Mosley,,,,,,,,Inglewood High School,1,27,,31,139,1.0
1,10,Pass,Complete,6.0,O,SMHS,INGLEWOOD,,,,,45,14,31,-48,M,8,L,EMPTY,STICK B OPTION,L,,SMHS,Inglewood High School,SMHS,Inglewood High School,98,3,BASE,,,1.0,John Gazzaniga,87.0,Fisher Melton,,,EMPTY,Y,,,,,,SCAT,,,,,,,,QUICK,,87.0,Fisher Melton,,,,,,,,Inglewood High School,1,28,,31,148,1.0
2,4,Pass,Complete,10.0,O,SMHS,INGLEWOOD,,,,,45,14,31,46,L,8,R,EMPTY,STICK B OPTION,R,,SMHS,Inglewood High School,SMHS,Inglewood High School,99,3,BASE,,,1.0,John Gazzaniga,87.0,Fisher Melton,,,EMPTY,Y,,,,,,SCAT,,,,,,,,QUICK,,87.0,Fisher Melton,,,,,,,,Inglewood High School,1,29,,31,54,1.0
1,10,Pass,Incomplete,0.0,O,SMHS,INGLEWOOD,,,,,45,14,31,36,M,8,L,EMPTY,LION,R,,SMHS,Inglewood High School,SMHS,Inglewood High School,100,3,BASE,,,1.0,John Gazzaniga,,,,,EMPTY,N,,,,,,SCAT,,,,,,,,QUICK,,,,,,,,,,,Inglewood High School,1,30,,31,64,1.0
2,10,Run,Rush,1.0,O,SMHS,INGLEWOOD,,,,,45,14,31,36,M,8,L,DAISY,PHILLY,R,,SMHS,Inglewood High School,SMHS,Inglewood High School,101,3,BASE,F HOME,,,,,,22.0,"Jaion ""Duce"" Smith",SPLIT,N,,,,,,,,,,,,,,RUN,,22.0,"Jaion ""Duce"" Smith",,,,,,,,Inglewood High School,1,31,,31,64,0.0
3,9,Pass,Complete,17.0,O,SMHS,INGLEWOOD,,,,,45,14,31,35,M,8,L,TREO,CHAPPELLE,L,,SMHS,Inglewood High School,SMHS,Inglewood High School,102,3,BASE,,,1.0,John Gazzaniga,87.0,Fisher Melton,,,WK,Y,,,,,,SCAT,,,,,,,,QUICK,,87.0,Fisher Melton,,,,,,,,Inglewood High School,1,32,,31,65,1.0
1,10,Run,Rush,-3.0,O,SMHS,INGLEWOOD,,,,,45,14,31,18,R,8,R,DBLS,SHALLOW,R,,SMHS,Inglewood High School,SMHS,Inglewood High School,103,3,BASE,,,,,,,1.0,John Gazzaniga,STR,N,,,,,,SCAT,,,,,,,,DROPBACK,,1.0,John Gazzaniga,,,,,,,,Inglewood High School,1,33,,31,82,0.0
2,13,Pass,Complete,14.0,O,SMHS,INGLEWOOD,,,,,45,14,31,21,R,8,L,DEUCE,ALCATRAZ,R,,SMHS,Inglewood High School,SMHS,Inglewood High School,104,3,BASE,BLAST,L,1.0,John Gazzaniga,,,,,STR,Y,,,,,,LASER,,,,,,,,SCREEN,,,,,,,,,,,Inglewood High School,1,34,,31,79,1.0
1,7,Run,"Rush, TD",7.0,O,SMHS,INGLEWOOD,1.0,,,,51,14,37,7,R,8,R,DBLS,LINCOLN,L,,SMHS,Inglewood High School,SMHS,Inglewood High School,105,3,BASE,,,,,,,1.0,John Gazzaniga,WK,Y,,,,,,,,,,,,,,RUN,,1.0,John Gazzaniga,,,,,,,,Inglewood High School,1,35,,37,93,0.0
1,10,Run,Rush,7.0,O,SMHS,INGLEWOOD,,,,,52,14,38,44,M,9,R,DUMBO,OHIO,L,,SMHS,Inglewood High School,SMHS,Inglewood High School,113,3,BASE,,,,,,,22.0,"Jaion ""Duce"" Smith",STR,Y,,,,,,,,,,,,,,RUN,,22.0,"Jaion ""Duce"" Smith",,,,,,,,Inglewood High School,1,36,,38,56,0.0
2,3,Run,Rush,8.0,O,SMHS,INGLEWOOD,,,,,52,14,38,37,M,9,R,DUMBO,OHIO,R,,SMHS,Inglewood High School,SMHS,Inglewood High School,114,3,BASE,,,,,,,22.0,"Jaion ""Duce"" Smith",STR,Y,,,,,,,,,,,,,,RUN,,22.0,"Jaion ""Duce"" Smith",,,,,,,,Inglewood High School,1,37,,38,63,0.0
1,10,Run,Rush,11.0,O,SMHS,INGLEWOOD,,,,,52,14,38,29,R,9,L,DUMBO,OHIO,L,,SMHS,Inglewood High School,SMHS,Inglewood High School,115,3,BASE,,,,,,,22.0,"Jaion ""Duce"" Smith",STR,Y,,,,,,,,,,,,,,RUN,,22.0,"Jaion ""Duce"" Smith",,,,,,,,Inglewood High School,1,38,,38,71,0.0
1,10,Run,Penalty,-10.0,O,SMHS,INGLEWOOD,,,,,52,14,38,18,M,9,L,DUMBO,29,L,,SMHS,Inglewood High School,SMHS,Inglewood High School,116,3,BASE,,,,,,,22.0,"Jaion ""Duce"" Smith",P,N,,,,,,,,,,,,,,RUN,,22.0,"Jaion ""Duce"" Smith",,,,,,,,Inglewood High School,1,39,,38,82,0.0
1,20,Run,Rush,0.0,O,SMHS,INGLEWOOD,,,,,52,14,38,28,M,9,L,ALL OVER,OHIO,R,,SMHS,Inglewood High School,SMHS,Inglewood High School,117,3,12,,,,,,,,,STR,N,,,,,,,,,,,,,,RUN,,,,,,,,,,,Inglewood High School,1,40,,38,72,0.0
2,20,Run,Rush,9.0,O,SMHS,INGLEWOOD,,,,,52,14,38,28,R,9,L,ALL OVER,IOWA,R,,SMHS,Inglewood High School,SMHS,Inglewood High School,118,3,12,,,,,,,,,STR,N,,,,,,,,,,,,,,RUN,,,,,,,,,,,Inglewood High School,1,41,,38,72,0.0
3,11,Pass,Complete,12.0,O,SMHS,INGLEWOOD,,,,,52,14,38,19,R,9,R,DBLS,HOOK SWITCH,R,,SMHS,Inglewood High School,SMHS,Inglewood High School,119,3,BASE,,,1.0,John Gazzaniga,87.0,Fisher Melton,,,STR,Y,,,,,,63,,,,,,,,DROPBACK,,87.0,Fisher Melton,,,,,,,,Inglewood High School,1,42,,38,81,1.0
1,7,Run,Rush,5.0,O,SMHS,INGLEWOOD,,,,,52,14,38,7,R,9,L,NUB,OHIO,L,,SMHS,Inglewood High School,SMHS,Inglewood High School,120,3,BASE,,,,,,,22.0,"Jaion ""Duce"" Smith",WK,Y,,,,,,,,,,,,,,RUN,,22.0,"Jaion ""Duce"" Smith",,,,,,,,Inglewood High School,1,43,,38,93,0.0
2,2,Run,"Rush, TD",2.0,O,SMHS,INGLEWOOD,1.0,,,,58,14,44,2,L,9,L,PAIR,INDIANA,R,,SMHS,Inglewood High School,SMHS,Inglewood High School,121,3,12,,,,,,,22.0,"Jaion ""Duce"" Smith",WK,Y,,,,,,,,,,,,,,RUN,,22.0,"Jaion ""Duce"" Smith",,,,,,,,Inglewood High School,1,44,,44,98,0.0
1,10,Run,Rush,-2.0,O,SMHS,INGLEWOOD,,,,,59,14,45,50,L,10,R,ALL OVER,OHIO,L,,SMHS,Inglewood High School,SMHS,Inglewood High School,128,3,12,,,,,,,,,STR,N,,,,,,,,,,,,,,RUN,,,,,,,,,,,Inglewood High School,1,45,,45,50,0.0
2,12,Pass,Sack,-10.0,O,SMHS,INGLEWOOD,,,,,59,14,45,-48,L,10,R,ALL OVER,BARB,R,,SMHS,Inglewood High School,SMHS,Inglewood High School,129,3,12,,,1.0,John Gazzaniga,,,,,STR,N,,,,,,ROCKET,,,,,,,,MOVEMENT,,,,,,,,,,,Inglewood High School,1,46,,45,148,1.0
3,22,Pass,Complete,-1.0,O,SMHS,INGLEWOOD,,,,,59,14,45,-38,R,10,R,DBLS,73,R,,SMHS,Inglewood High School,SMHS,Inglewood High School,130,3,BASE,X OVER,L,9.0,James Johnson,,,,,STR,N,,,,,,73,,,,,,,,SCREEN,,,,,,,,,,,Inglewood High School,1,47,,45,138,1.0
1,10,Run,Rush,8.0,O,SMHS,INGLEWOOD,,,,,59,20,39,-28,M,11,L,TRIPLE,Q OHIO,R,,SMHS,Inglewood High School,SMHS,Inglewood High School,136,4,12,,,,,,,9.0,James Johnson,EMPTY,Y,,,,,,,,,,,,,,Q RUN,,9.0,James Johnson,,,,,,,,Inglewood High School,1,48,,39,128,0.0
2,2,Run,Rush,5.0,O,SMHS,INGLEWOOD,,,,,59,20,39,-36,M,11,L,TREY,INDIANA,R,,SMHS,Inglewood High School,SMHS,Inglewood High School,137,4,12,,,,,,,,,WK,Y,,,,,,,,,,,,,,RUN,,,,,,,,,,,Inglewood High School,1,49,,39,136,0.0
1,10,Run,Rush,14.0,O,SMHS,INGLEWOOD,,,,,59,20,39,-41,R,11,L,DIAPER,Q OHIO,R,,SMHS,Inglewood High School,SMHS,Inglewood High School,138,4,12,,,,,,,9.0,James Johnson,EMPTY,Y,,,,,,,,,,,,,,Q RUN,,9.0,James Johnson,,,,,,,,Inglewood High School,1,50,,39,141,0.0
1,10,Pass,Complete,5.0,O,SMHS,INGLEWOOD,,,,,59,20,39,45,R,11,L,DIAPER,Y OPTION,R,,SMHS,Inglewood High School,SMHS,Inglewood High School,139,4,12,,,9.0,James Johnson,87.0,Fisher Melton,,,EMPTY,Y,,,,,,SCAT,,,,,,,,QUICK,,87.0,Fisher Melton,,,,,,,,Inglewood High School,1,51,,39,55,1.0
2,5,Pass,Complete,10.0,O,SMHS,INGLEWOOD,,,,,59,20,39,40,R,11,L,DIAPER,RAM,L,,SMHS,Inglewood High School,SMHS,Inglewood High School,140,4,12,,,9.0,James Johnson,,,,,EMPTY,Y,,,,,,RAM,,,,,,,,SCREEN,,,,,,,,,,,Inglewood High School,1,52,,39,60,1.0
1,10,Run,Rush,1.0,O,SMHS,INGLEWOOD,,,,,59,20,39,30,R,11,,DIAPER,Q PHILLY,L,,SMHS,Inglewood High School,SMHS,Inglewood High School,141,4,12,,,,,,,9.0,James Johnson,EMPTY,N,,,,,,,,,,,,,,RUN,,9.0,James Johnson,,,,,,,,Inglewood High School,1,53,,39,70,0.0
2,9,Pass,"Complete, TD",29.0,O,SMHS,INGLEWOOD,1.0,,,,59,20,39,29,R,11,,DIAPER,SPECIAL,L,,SMHS,Inglewood High School,SMHS,Inglewood High School,142,4,12,,,1.0,John Gazzaniga,81.0,Luke Gazzaniga,,,EMPTY,Y,,,,,,THOR,,,,,,,,DROPBACK,,81.0,Luke Gazzaniga,,,,,,,,Inglewood High School,1,54,,39,71,1.0
1,10,Run,Rush,0.0,O,SMHS,INGLEWOOD,,,,,59,26,33,-35,R,12,L,TREY,INDIANA,R,,SMHS,Inglewood High School,SMHS,Inglewood High School,147,4,BASE,,,,,,,25.0,Griffin Brahm,WK,N,,,,,,,,,,,,,,RUN,,25.0,Griffin Brahm,,,,,,,,Inglewood High School,1,55,,33,135,0.0
2,10,Run,Rush,-2.0,O,SMHS,INGLEWOOD,,,,,59,26,33,-35,R,12,L,NUB,Q RENO,R,,SMHS,Inglewood High School,SMHS,Inglewood High School,148,4,BASE,,,,,,,6.0,Hayes Cloutier,WK,N,,,,,,,,,,,,,,RPO,,6.0,Hayes Cloutier,,,,,,,,Inglewood High School,1,56,,33,135,0.0
3,12,Pass,Incomplete,0.0,O,SMHS,INGLEWOOD,,,,,59,26,33,-33,R,12,L,NUB,SMASH,L,,SMHS,Inglewood High School,SMHS,Inglewood High School,149,4,BASE,,,1.0,John Gazzaniga,81.0,Luke Gazzaniga,,,STR,N,,,,,,LASSO,,,,,,,,MOVEMENT,,,,,,,,,,,Inglewood High School,1,57,,33,133,1.0
1,10,Pass,Complete,8.0,O,SMHS,SJB,,,,,0,7,-7,-31,R,1,L,TOAD,AMTRAK,L,,SMHS,St. John Bosco High School,St. John Bosco High School,SMHS,7,1,10,X OVER,L,1.0,John Gazzaniga,,,,,STR,Y,,,,,,SCAT,,,,,,,,DROPBACK,,,,,,,,,,,St. John Bosco High School,10,56,,-7,131,1.0
2,2,Pass,Incomplete,0.0,O,SMHS,SJB,,,,,0,7,-7,-39,L,1,R,TURTLE,STICK,L,,SMHS,St. John Bosco High School,St. John Bosco High School,SMHS,8,1,BASE,FOOT,L,1.0,John Gazzaniga,22.0,"Jaion ""Duce"" Smith",,,GUN NEAR,N,,,,,,SCAT,,,,,,,,QUICK,,,,,,,,,,,St. John Bosco High School,10,57,,-7,139,1.0
3,2,Run,Rush,6.0,O,SMHS,SJB,,,,,0,7,-7,-39,L,1,R,TURTLE,IOWA,L,,SMHS,St. John Bosco High School,St. John Bosco High School,SMHS,9,1,BASE,FOOT,,,,,,1.0,John Gazzaniga,GUN NEAR,Y,,,,,,,,,,,,,,RUN,,1.0,John Gazzaniga,,,,,,,,St. John Bosco High School,10,58,,-7,139,0.0
1,10,Pass,Penalty,11.0,O,SMHS,SJB,,,,,0,7,-7,-45,L,1,L,DEUCE,NASCAR 6,R,,SMHS,St. John Bosco High School,St. John Bosco High School,SMHS,10,1,BASE,,,1.0,John Gazzaniga,,,,,STR,Y,,,,,6.0,ROPE,,,,,,,,MOVEMENT,,1.0,John Gazzaniga,,,,,,,,St. John Bosco High School,10,59,,-7,145,1.0
1,10,Pass,Incomplete,0.0,O,SMHS,SJB,,,,,0,7,-7,44,M,1,BAL,OPEN,STREAK SWITCH,R,,SMHS,St. John Bosco High School,St. John Bosco High School,SMHS,11,1,10,,,1.0,John Gazzaniga,4.0,Trent Mosley,,,,N,,,,,,,,,,,,,,DROPBACK,,,,,,,,,,,St. John Bosco High School,10,60,,-7,56,1.0
2,10,Run,Penalty,5.0,O,SMHS,SJB,,,,,0,7,-7,44,M,1,L,DBLS,LA,L,,SMHS,St. John Bosco High School,St. John Bosco High School,SMHS,12,1,BASE,X OVER,R,,,,,22.0,"Jaion ""Duce"" Smith",STR,Y,,,,,,,,,,,,,,RPO,,22.0,"Jaion ""Duce"" Smith",,,,,,,,St. John Bosco High School,10,61,,-7,56,0.0
2,5,Pass,Complete,7.0,O,SMHS,SJB,,,,,0,7,-7,39,L,1,R,TREO,CHAPPELLE,R,,SMHS,St. John Bosco High School,St. John Bosco High School,SMHS,13,1,BASE,,,1.0,John Gazzaniga,4.0,Trent Mosley,,,WK,Y,,,,,,SCAT,,,,,,,,QUICK,,4.0,Trent Mosley,,,,,,,,St. John Bosco High School,10,62,,-7,61,1.0
1,10,Run,Rush,2.0,O,SMHS,SJB,,,,,0,7,-7,32,M,1,R,TREY,OHIO,L,,SMHS,St. John Bosco High School,St. John Bosco High School,SMHS,14,1,BASE,,,,,,,22.0,"Jaion ""Duce"" Smith",STR,N,,,,,,,,,,,,,,RUN,,22.0,"Jaion ""Duce"" Smith",,,,,,,,St. John Bosco High School,10,63,,-7,68,0.0
2,8,Pass,Incomplete,0.0,O,SMHS,SJB,,,,,0,7,-7,30,M,1,R,TURTLE,AMERICA,L,,SMHS,St. John Bosco High School,St. John Bosco High School,SMHS,15,1,BASE,ZIP,L,1.0,John Gazzaniga,,,,,GUN NEAR,N,,,,,,86,,,,,,,,PLAY ACTION,,,,,,,,,,,St. John Bosco High School,10,64,,-7,70,1.0
3,8,Pass,Incomplete,0.0,O,SMHS,SJB,,,,,0,7,-7,30,M,1,BAL,OPEN,76,R,,SMHS,St. John Bosco High School,St. John Bosco High School,SMHS,16,1,BASE,X OVER,R,1.0,John Gazzaniga,22.0,"Jaion ""Duce"" Smith",,,,N,,,,,,76,,,,,,,,SCREEN,,,,,,,,,,,St. John Bosco High School,10,65,,-7,70,1.0
4,8,Pass,Scramble,12.0,O,SMHS,SJB,,,,,0,7,-7,30,M,1,R,DIAPER,DRAGON,R,,SMHS,St. John Bosco High School,St. John Bosco High School,SMHS,17,1,1,,,,,,,1.0,John Gazzaniga,EMPTY,Y,,,,,,SCAT,,,,,,,,DROPBACK,,1.0,John Gazzaniga,,,,,,,,St. John Bosco High School,10,66,,-7,70,1.0
1,10,Pass,Incomplete,0.0,O,SMHS,SJB,,,,,0,7,-7,18,M,1,R,DIAPER,GLARE,R,,SMHS,St. John Bosco High School,St. John Bosco High School,SMHS,18,1,1,XEROX,R,1.0,John Gazzaniga,,,,,EMPTY,N,,,,,,SCAT,,,,,,,,DROPBACK,,,,,,,,,,,St. John Bosco High School,10,67,,-7,82,1.0
2,10,Run,Rush,14.0,O,SMHS,SJB,,,,,0,7,-7,18,M,1,L,DBLS,STEELER,R,,SMHS,St. John Bosco High School,St. John Bosco High School,SMHS,19,1,BASE,,,,,,,22.0,"Jaion ""Duce"" Smith",STR,Y,,,,,,,,,,,,,,RUN,,22.0,"Jaion ""Duce"" Smith",,,,,,,,St. John Bosco High School,10,68,,-7,82,0.0
1,4,Run,Rush,0.0,O,SMHS,SJB,,,,,0,7,-7,4,R,1,R,WIMPY,18,R,,SMHS,St. John Bosco High School,St. John Bosco High School,SMHS,20,1,WIMPY,,,,,,,16.0,Joaquin Cooke,SPLIT,N,,,,,,,,,,,,,,Q RUN,,4.0,Trent Mosley,,,,,,,,St. John Bosco High School,10,69,,-7,96,0.0
2,4,,Penalty,-5.0,O,SMHS,SJB,,,,,0,7,-7,4,R,1,R,WIMPY,,,,SMHS,St. John Bosco High School,St. John Bosco High School,SMHS,21,1,WIMPY,,,,,,,,,SPLIT,N,,,,,,,,,,,,,,,,,,,,,,,,,St. John Bosco High School,10,70,,-7,96,
2,9,Pass,"Complete, TD",9.0,O,SMHS,SJB,1.0,,,,6,7,-1,9,R,1,R,DBLS,RETURN,L,,SMHS,St. John Bosco High School,St. John Bosco High School,SMHS,22,1,BASE,BUMP,,1.0,John Gazzaniga,4.0,Trent Mosley,,,STR,Y,,,,,,SCAT,,,,,,,,DROPBACK,,4.0,Trent Mosley,,,,,,,,St. John Bosco High School,10,71,,-1,91,1.0
1,10,Pass,Penalty,15.0,O,SMHS,SJB,,,,,7,7,0,36,R,2,R,TREY,STREAKS,R,,SMHS,St. John Bosco High School,St. John Bosco High School,SMHS,31,1,BASE,,,1.0,John Gazzaniga,,,,,WK,Y,,,,,,62,,,,,,,,DROPBACK,,,,,,,,,,,St. John Bosco High School,10,72,,0,64,1.0
1,10,Run,Rush,6.0,O,SMHS,SJB,,,,,7,7,0,21,R,2,R,DBLS,RENO,R,,SMHS,St. John Bosco High School,St. John Bosco High School,SMHS,32,1,BASE,X OVER,L,,,,,22.0,"Jaion ""Duce"" Smith",STR,Y,,,,,,,,,,,,,,RPO,,22.0,"Jaion ""Duce"" Smith",,,,,,,,St. John Bosco High School,10,73,,0,79,0.0
2,4,Run,Rush,-3.0,O,SMHS,SJB,,,,,7,7,0,15,R,2,L,NUB,RENO,R,,SMHS,St. John Bosco High School,St. John Bosco High School,SMHS,33,1,BASE,,,,,,,1.0,John Gazzaniga,WK,N,,,,,,,,,,,,,,RPO,,,,,,,,,,,St. John Bosco High School,10,74,,0,85,0.0
3,7,Run,Rush,-3.0,O,SMHS,SJB,,,,,7,7,0,18,R,2,R,DBLS,STEELER,L,,SMHS,St. John Bosco High School,St. John Bosco High School,SMHS,34,1,BASE,,,,,,,22.0,"Jaion ""Duce"" Smith",STR,N,,,,,,,,,,,,,,RUN,,22.0,"Jaion ""Duce"" Smith",,,,,,,,St. John Bosco High School,10,75,,0,82,0.0
1,10,,Penalty,-5.0,O,SMHS,SJB,,,,,10,7,3,-36,M,3,L,DBLS,FOLSOM,,,SMHS,St. John Bosco High School,St. John Bosco High School,SMHS,41,1,BASE,X OVER,R,,,,,,,WK,N,,,,,,FOLSOM,,,,,,,,SCREEN,,,,,,,,,,,St. John Bosco High School,10,76,,3,136,
1,15,Pass,Complete,11.0,O,SMHS,SJB,,,,,10,7,3,-31,M,3,R,TREO,CALI,R,,SMHS,St. John Bosco High School,St. John Bosco High School,SMHS,42,1,BASE,TOE,,1.0,John Gazzaniga,,,,,STR,Y,,,,,,SCAT,,,,,,,,DROPBACK,,,,,,,,,,,St. John Bosco High School,10,77,,3,131,1.0
2,4,Pass,Incomplete,0.0,O,SMHS,SJB,,,,,10,7,3,-42,R,3,R,DBLS,PUMA,L,,SMHS,St. John Bosco High School,St. John Bosco High School,SMHS,43,1,MUSTANG,B WEST,L,1.0,John Gazzaniga,,,,,STR,N,,,,,,PUMA,,,,,,,,SCREEN,,,,,,,,,,,St. John Bosco High School,10,78,,3,142,1.0
3,4,Run,Rush,27.0,O,SMHS,SJB,,,,,10,7,3,-42,R,3,L,TURTLE,IOWA,L,,SMHS,St. John Bosco High School,St. John Bosco High School,SMHS,44,1,BASE,FOOT,R,,,,,22.0,"Jaion ""Duce"" Smith",GUN NEAR,Y,,,,,,,,,,,,,,RUN,,22.0,"Jaion ""Duce"" Smith",,,,,,,,St. John Bosco High School,10,79,,3,142,0.0
1,10,Pass,Complete,4.0,O,SMHS,SJB,,,,,10,7,3,31,L,3,R,TREY,SPOT,R,,SMHS,St. John Bosco High School,St. John Bosco High School,SMHS,45,1,BASE,,,1.0,John Gazzaniga,,,,,STR,Y,,,,,,ROCKET,,,,,,,,MOVEMENT,,,,,,,,,,,St. John Bosco High School,10,80,,3,69,1.0
2,6,Pass,Incomplete,0.0,O,SMHS,SJB,,,,,10,7,3,27,R,3,L,TREO,ALCATRAZ,R,,SMHS,St. John Bosco High School,St. John Bosco High School,SMHS,46,2,BASE,Z CIRCUS,R,1.0,John Gazzaniga,,,,,STR,N,,,,,,,,,,,,,,SCREEN,,,,,,,,,,,St. John Bosco High School,10,81,,3,73,1.0
3,6,,Penalty,-5.0,O,SMHS,SJB,,,,,10,7,3,27,R,3,L,CLAMP,CHAPPELLE,,,SMHS,St. John Bosco High School,St. John Bosco High School,SMHS,47,2,BASE,BASH,L,,,,,,,WK,N,,,,,,SCAT,,,,,,,,QUICK,,,,,,,,,,,St. John Bosco High School,10,82,,3,73,
3,11,Pass,Penalty,10.0,O,SMHS,SJB,,,,,10,7,3,32,R,3,L,TREO,SPECIAL,L,,SMHS,St. John Bosco High School,St. John Bosco High School,SMHS,48,2,10,ZIN,R,1.0,John Gazzaniga,2.0,Jonah Smith,,,WK,N,,,,,,SCAT,,,,,,,,DROPBACK,,,,,,,,,,,St. John Bosco High School,10,83,,3,68,1.0
3,1,Run,Rush,0.0,O,SMHS,SJB,,,,,10,7,3,22,R,3,R,DEUCE,OHIO,L,,SMHS,St. John Bosco High School,St. John Bosco High School,SMHS,49,2,BASE,,,,,,,22.0,"Jaion ""Duce"" Smith",STR,N,,,,,,,,,,,,,,RUN,,22.0,"Jaion ""Duce"" Smith",,,,,,,,St. John Bosco High School,10,84,,3,78,0.0
4,1,,Timeout,0.0,O,SMHS,SJB,,,,,10,7,3,22,M,3,,OPEN,FREEZE,,,SMHS,St. John Bosco High School,St. John Bosco High School,SMHS,50,2,BASE,,,,,,,,,,N,,,,,15.0,,,,,,,,,,,,,,,,,,,,St. John Bosco High School,10,85,,3,78,
4,1,Run,"Rush, TD",22.0,O,SMHS,SJB,1.0,,,,16,7,9,22,M,3,BAL,OPEN,LINCOLN,R,,SMHS,St. John Bosco High School,St. John Bosco High School,SMHS,51,2,BASE,,,,,,,1.0,John Gazzaniga,,Y,,,,,,,,,,,,,,RUN,,1.0,John Gazzaniga,,,,,,,,St. John Bosco High School,10,86,,9,78,0.0
